,Measured Depth m,Weight on Bit kkgf,Average Standpipe Pressure kPa,Average Surface Torque kN.m,Rate of Penetration m/h,Average Rotary Speed rpm,Mud Flow In L/min,Mud Density In g/cm3,Diameter mm,Average Hookload kkgf,Hole Depth (TVD) m,USROP Gamma gAPI
25,501.494,3.9099662294,9466.43281594723,0.7456998715822699,25.164288,92.9,2821.98679188,1.21000003814697,311.15,96.1298309741,500.9927496,144.72
26,501.548,1.7554024719,10242.3688017204,3.85052297326118,24.761952,126.0,2961.10068288,1.21000003814697,311.15,97.749155735,501.143016,144.72
27,501.701,2.6943386778,10106.6799781908,3.28107943496199,43.23588,126.0,2961.10068288,1.21000003814697,311.15,97.74008388760001,501.2932824,141.64
28,501.853,2.7986649229,9978.78223040257,3.25396307599536,49.228248,126.0,2961.10068288,1.21000003814697,311.15,97.26834782280001,501.4435488,141.64
29,501.969,2.7986649229,9978.78223040257,3.25396307599536,49.228248,126.0,2961.10068288,1.21000003814697,311.15,97.26834782280001,501.4435488,141.64
30,502.006,2.7533056859,10044.1445295418,3.43021940927844,52.129944,126.0,2961.10068288,1.21000003814697,311.15,97.11412641700001,501.5938152,146.26
31,502.042,2.7533056859,10044.1445295418,3.43021940927844,52.129944,126.0,2961.10068288,1.21000003814697,311.15,97.11412641700001,501.5938152,146.26
32,502.158,2.7260901437,10169.0085841211,3.5522430246282704,52.24272,126.38,2961.10068288,1.21000003814697,311.15,97.1095904933,501.7437768,146.26
33,502.259,2.7260901437,10169.0085841211,3.5522430246282704,52.24272,126.38,2961.10068288,1.21000003814697,311.15,97.1095904933,501.7437768,146.26
34,502.31,2.8032008466,10166.043838485,3.4844521272117,52.24272,126.43,2961.10068288,1.21000003814697,311.15,97.14587788290001,501.8940432,149.34
35,502.332,2.8032008466,10166.043838485,3.4844521272117,52.24272,126.43,2961.10068288,1.21000003814697,311.15,97.14587788290001,501.8940432,149.34
36,502.402,2.8032008466,10166.043838485,3.4844521272117,52.24272,126.43,2961.10068288,1.21000003814697,311.15,97.14587788290001,501.8940432,149.34
37,502.463,2.630835746,10093.373096615,3.90475569119443,52.187856,126.05,2961.10068288,1.21000003814697,311.15,97.20484489100001,502.0443096,149.34
38,502.475,2.630835746,10093.373096615,3.90475569119443,52.187856,126.05,2961.10068288,1.21000003814697,311.15,97.20484489100001,502.0443096,149.34
39,502.548,2.630835746,10093.373096615,3.90475569119443,52.187856,126.05,2961.10068288,1.21000003814697,311.15,97.20484489100001,502.0443096,149.34
40,502.615,2.7805212281,10112.609469463001,3.71494117842804,52.193952,126.81,2961.10068288,1.21000003814697,311.15,97.3454585257,502.194576,149.34
41,502.621,2.7805212281,10112.609469463001,3.71494117842804,52.193952,126.81,2961.10068288,1.21000003814697,311.15,97.3454585257,502.194576,149.34
42,502.768,2.7533056859,10055.038246065,3.83696479377786,52.245768,126.0,2961.10068288,1.21000003814697,311.15,97.29102744129999,502.3445376,152.42
43,502.838,2.7533056859,10055.038246065,3.83696479377786,52.245768,126.0,2961.10068288,1.21000003814697,311.15,97.29102744129999,502.3445376,152.42
44,502.917,2.7533056859,10055.038246065,3.83696479377786,52.245768,126.0,2961.10068288,1.21000003814697,311.15,97.29102744129999,502.3445376,152.42
45,502.92,3.0708203449,10133.0868986237,3.70138299894472,51.806856,126.43,2961.10068288,1.21000003814697,311.15,97.07330310370001,502.494804,152.42
46,503.048,3.0708203449,10133.0868986237,3.70138299894472,51.806856,126.43,2961.10068288,1.21000003814697,311.15,97.07330310370001,502.494804,152.42
47,503.072,2.8032008466,10186.314424926899,3.9996629475776295,50.77968,126.86,2961.10068288,1.21000003814697,311.15,97.08237495110001,502.6447656,141.64
48,503.124,2.8032008466,10186.314424926899,3.9996629475776295,50.77968,126.86,2961.10068288,1.21000003814697,311.15,97.08237495110001,502.6447656,141.64
49,503.225,2.7578416096,10143.015349125799,3.90475569119443,50.127408,126.77,2961.10068288,1.21000003814697,311.15,97.2774196702,502.79503200000005,141.64
50,503.258,2.7578416096,10143.015349125799,3.90475569119443,50.127408,126.77,2961.10068288,1.21000003814697,311.15,97.2774196702,502.79503200000005,141.64
51,503.328,2.7578416096,10143.015349125799,3.90475569119443,50.127408,126.77,2961.10068288,1.21000003814697,311.15,97.2774196702,502.79503200000005,141.64
52,503.377,2.902991168,10075.3088325069,3.75561571687798,50.087784,127.0,2961.10068288,1.21000003814697,311.15,97.159485654,502.94499360000015,147.8
53,503.395,2.902991168,10075.3088325069,3.75561571687798,50.087784,127.0,2961.10068288,1.21000003814697,311.15,97.159485654,502.94499360000015,147.8
54,503.466,2.902991168,10075.3088325069,3.75561571687798,50.087784,127.0,2961.10068288,1.21000003814697,311.15,97.159485654,502.94499360000015,147.8
55,503.53,2.7487697622,10165.3543627557,3.47089394772839,50.084736,126.27,2961.10068288,1.21000003814697,311.15,97.159485654,503.09526,147.8
56,503.536,2.7487697622,10165.3543627557,3.47089394772839,50.084736,126.27,2961.10068288,1.21000003814697,311.15,97.159485654,503.09526,147.8
57,503.606,2.7487697622,10165.3543627557,3.47089394772839,50.084736,126.27,2961.10068288,1.21000003814697,311.15,97.159485654,503.09526,147.8
58,503.676,2.7487697622,10165.3543627557,3.47089394772839,50.084736,126.27,2961.10068288,1.21000003814697,311.15,97.159485654,503.09526,147.8
59,503.682,2.9438144813,10032.216599424599,3.90475569119443,50.087784,126.45,2961.10068288,1.21000003814697,311.15,97.0370157141,503.2452216,147.8
60,503.834,2.8485600836,10038.904513999,4.18947746034403,50.066448,126.55,2961.10068288,1.21000003814697,311.15,97.0007283245,503.395488,152.42
61,503.883,2.8485600836,10038.904513999,4.18947746034403,50.066448,126.55,2961.10068288,1.21000003814697,311.15,97.0007283245,503.395488,152.42
62,503.953,2.8485600836,10038.904513999,4.18947746034403,50.066448,126.55,2961.10068288,1.21000003814697,311.15,97.0007283245,503.395488,152.42
63,503.987,2.5900124327,10052.6940285853,4.609781024326759,50.035968,126.33,2961.10068288,1.21000003814697,311.15,97.5405032448,503.5454496,152.42
64,504.09,2.5900124327,10052.6940285853,4.609781024326759,50.035968,126.33,2961.10068288,1.21000003814697,311.15,97.5405032448,503.5454496,152.42
65,504.139,2.7034105252,9997.880708104649,4.14880292189409,50.090832,126.41,2961.10068288,1.21000003814697,311.15,97.4044255338,503.695716,140.1
66,504.161,2.7034105252,9997.880708104649,4.14880292189409,50.090832,126.41,2961.10068288,1.21000003814697,311.15,97.4044255338,503.695716,140.1
67,504.292,2.6081561275,9971.81852553647,3.93187205016106,50.115216,126.45,2961.10068288,1.21000003814697,311.15,97.60854210030001,503.8456776,140.1
68,504.377,2.6081561275,9971.81852553647,3.93187205016106,50.115216,126.45,2961.10068288,1.21000003814697,311.15,97.60854210030001,503.8456776,140.1
69,504.441,2.6081561275,9971.81852553647,3.93187205016106,50.115216,126.45,2961.10068288,1.21000003814697,311.15,97.60854210030001,503.8456776,140.1
70,504.444,2.676194983,10014.221282889499,3.87763933222781,50.075592,126.36,2961.10068288,1.21000003814697,311.15,97.4044255338,503.9956392,144.72
71,504.508,2.676194983,10014.221282889499,3.87763933222781,50.075592,126.36,2961.10068288,1.21000003814697,311.15,97.4044255338,503.9956392,144.72
72,504.578,2.676194983,10014.221282889499,3.87763933222781,50.075592,126.36,2961.10068288,1.21000003814697,311.15,97.4044255338,503.9956392,144.72
73,504.596,2.6716590593,10110.4720947021,4.0674538449942,50.03292,126.27,2961.10068288,1.21000003814697,311.15,97.4815362367,504.1459056,144.72
74,504.648,2.6716590593,10110.4720947021,4.0674538449942,50.03292,126.27,2961.10068288,1.21000003814697,311.15,97.4815362367,504.1459056,144.72
75,504.718,2.6716590593,10110.4720947021,4.0674538449942,50.03292,126.27,2961.10068288,1.21000003814697,311.15,97.4815362367,504.1459056,144.72
76,504.749,2.7079464489,9993.05437799943,4.23015199879397,50.081688,126.09,2961.10068288,1.21000003814697,311.15,97.2547400517,504.2958672,144.72
77,504.855,2.7079464489,9993.05437799943,4.23015199879397,50.081688,126.09,2961.10068288,1.21000003814697,311.15,97.2547400517,504.2958672,144.72
78,504.901,2.7487697622,9967.819566306429,4.55554830639351,50.127408,126.36,2961.10068288,1.21000003814697,311.15,97.4588566182,504.4458288,149.34
79,504.926,2.7487697622,9967.819566306429,4.55554830639351,50.127408,126.36,2961.10068288,1.21000003814697,311.15,97.4588566182,504.4458288,149.34
80,504.996,2.7487697622,9967.819566306429,4.55554830639351,50.127408,126.36,2961.10068288,1.21000003814697,311.15,97.4588566182,504.4458288,149.34
81,505.054,2.8394882362,9996.9154420836,4.33861743466048,50.084736,126.45,2961.10068288,1.21000003814697,311.15,97.1504138066,504.5960952,149.34
82,505.066,2.8394882362,9996.9154420836,4.33861743466048,50.084736,126.45,2961.10068288,1.21000003814697,311.15,97.1504138066,504.5960952,149.34
83,505.136,2.8394882362,9996.9154420836,4.33861743466048,50.084736,126.45,2961.10068288,1.21000003814697,311.15,97.1504138066,504.5960952,149.34
84,505.206,2.5627968905,10089.5120325309,4.55554830639351,50.090832,126.23,2961.10068288,1.21000003814697,311.15,97.2456682043,504.7460568,146.26
85,505.358,2.4221832558000003,10033.7334460291,4.32505925517717,50.115216,126.14,2961.10068288,1.21000003814697,311.15,97.6221498714,504.8960184,146.26
86,505.413,2.4221832558000003,10033.7334460291,4.32505925517717,50.115216,126.14,2961.10068288,1.21000003814697,311.15,97.6221498714,504.8960184,146.26
87,505.483,2.4221832558000003,10033.7334460291,4.32505925517717,50.115216,126.14,2961.10068288,1.21000003814697,311.15,97.6221498714,504.8960184,146.26
88,505.511,2.494758035,9866.25979137806,4.2572683577606,50.081688,126.14,2961.10068288,1.21000003814697,311.15,97.431641076,505.04598,146.26
89,505.55300000000005,2.494758035,9866.25979137806,4.2572683577606,50.081688,126.14,2961.10068288,1.21000003814697,311.15,97.431641076,505.04598,146.26
90,505.624,2.494758035,9866.25979137806,4.2572683577606,50.081688,126.14,2961.10068288,1.21000003814697,311.15,97.431641076,505.04598,146.26
91,505.663,2.6898027541000005,9894.252505988321,3.8234066142945498,50.04816,126.32,2961.10068288,1.21000003814697,311.15,97.4134973812,505.1959416,144.72
92,505.691,2.6898027541000005,9894.252505988321,3.8234066142945498,50.04816,126.32,2961.10068288,1.21000003814697,311.15,97.4134973812,505.1959416,144.72
93,505.761,2.6898027541000005,9894.252505988321,3.8234066142945498,50.04816,126.32,2961.10068288,1.21000003814697,311.15,97.4134973812,505.1959416,144.72
94,505.816,2.6943386778,10089.1672946662,4.0674538449942,50.0634,126.0,2961.10068288,1.21000003814697,311.15,97.295563365,505.3459032,144.72
95,505.837,2.6943386778,10089.1672946662,4.0674538449942,50.0634,126.0,2961.10068288,1.21000003814697,311.15,97.295563365,505.3459032,144.72
96,505.901,2.6943386778,10089.1672946662,4.0674538449942,50.0634,126.0,2961.10068288,1.21000003814697,311.15,97.295563365,505.3459032,144.72
97,505.971,2.6262998223,10208.3776482651,4.44708287052699,50.12436,126.45,2961.10068288,1.21000003814697,311.15,97.35906629680001,505.4961696,135.48
98,506.047,2.6262998223,10208.3776482651,4.44708287052699,50.12436,126.45,2961.10068288,1.21000003814697,311.15,97.35906629680001,505.4961696,135.48
99,506.108,2.6262998223,10208.3776482651,4.44708287052699,50.12436,126.45,2961.10068288,1.21000003814697,311.15,97.35906629680001,505.4961696,135.48
100,506.12,2.5083658061,10153.288537492701,4.09457020396083,50.145696,126.91,2961.10068288,1.21000003814697,311.15,97.5541110159,505.6461312,135.48
101,506.17800000000005,2.5083658061,10153.288537492701,4.09457020396083,50.145696,126.91,2961.10068288,1.21000003814697,311.15,97.5541110159,505.6461312,135.48
102,506.2480000000001,2.5083658061,10153.288537492701,4.09457020396083,50.145696,126.91,2961.10068288,1.21000003814697,311.15,97.5541110159,505.6461312,135.48
103,506.273,2.5083658061,10034.5608169043,4.50131558846025,50.099976,126.27,2961.10068288,1.21000003814697,311.15,97.54957509219999,505.79609280000005,135.48
104,506.425,2.2951773922,10009.1881100654,4.419966511560371,50.075592,126.18,2961.10068288,1.21000003814697,311.15,97.5042158552,505.9460544,144.72
105,506.459,2.2951773922,10009.1881100654,4.419966511560371,50.075592,126.18,2961.10068288,1.21000003814697,311.15,97.5042158552,505.9460544,144.72
106,506.526,2.2951773922,10009.1881100654,4.419966511560371,50.075592,126.18,2961.10068288,1.21000003814697,311.15,97.5042158552,505.9460544,144.72
107,506.578,2.6580512882,9999.05281684448,4.6504555627767,50.099976,126.64,2961.10068288,1.21000003814697,311.15,97.5132877026,506.096016,144.72
108,506.596,2.6580512882,9999.05281684448,4.6504555627767,50.099976,126.64,2961.10068288,1.21000003814697,311.15,97.5132877026,506.096016,144.72
109,506.666,2.6580512882,9999.05281684448,4.6504555627767,50.099976,126.64,2961.10068288,1.21000003814697,311.15,97.5132877026,506.096016,144.72
110,506.73,2.5219735772,10016.9791858067,4.69113010122665,50.023776,126.68,2961.10068288,1.21000003814697,311.15,97.50875177889999,506.24597760000006,155.49
111,506.736,2.5219735772,10016.9791858067,4.69113010122665,50.023776,126.68,2961.10068288,1.21000003814697,311.15,97.50875177889999,506.24597760000006,155.49
112,506.882,2.7986649229,9906.66306911603,4.23015199879397,50.023776,126.64,2961.10068288,1.21000003814697,311.15,97.4407129234,506.3956344,155.49
113,506.895,2.7986649229,9906.66306911603,4.23015199879397,50.023776,126.64,2961.10068288,1.21000003814697,311.15,97.4407129234,506.3956344,155.49
114,506.986,2.7986649229,9906.66306911603,4.23015199879397,50.023776,126.64,2961.10068288,1.21000003814697,311.15,97.4407129234,506.3956344,155.49
115,507.035,2.6444435171,10011.532327545101,4.78603735760984,50.084736,126.82,2961.10068288,1.21000003814697,311.15,97.25927597540002,506.545596,155.49
116,507.062,2.6444435171,10011.532327545101,4.78603735760984,50.084736,126.82,2961.10068288,1.21000003814697,311.15,97.25927597540002,506.545596,155.49
117,507.132,2.6444435171,10011.532327545101,4.78603735760984,50.084736,126.82,2961.10068288,1.21000003814697,311.15,97.25927597540002,506.545596,155.49
118,507.187,2.6399075934000003,10170.4564831526,4.09457020396083,50.042064,126.23,2961.10068288,1.21000003814697,311.15,97.32277890719999,506.6955576,146.26
119,507.34,2.3269288581,10049.3155975117,4.55554830639351,50.066448,127.0,2961.10068288,1.21000003814697,311.15,97.5405032448,506.8455192,146.26
120,507.492,2.5129017298,9915.764148743008,4.3521756141438,50.133504,127.0,2961.10068288,1.21000003814697,311.15,97.45432069450001,506.9954808,140.1
121,507.522,2.5129017298,9915.764148743008,4.3521756141438,50.133504,127.0,2961.10068288,1.21000003814697,311.15,97.45432069450001,506.9954808,140.1
122,507.59,2.5129017298,9915.764148743008,4.3521756141438,50.133504,127.0,2961.10068288,1.21000003814697,311.15,97.45432069450001,506.9954808,140.1
123,507.644,2.5673328142,9999.94913529259,3.972546588611,50.090832,126.36,2961.10068288,1.21000003814697,311.15,97.5042158552,507.1454424,140.1
124,507.66,2.5673328142,9999.94913529259,3.972546588611,50.090832,126.36,2961.10068288,1.21000003814697,311.15,97.5042158552,507.1454424,140.1
125,507.73,2.5673328142,9999.94913529259,3.972546588611,50.090832,126.36,2961.10068288,1.21000003814697,311.15,97.5042158552,507.1454424,140.1
126,507.797,2.3541444003,9994.98491004152,4.09457020396083,50.066448,126.0,2961.10068288,1.21000003814697,311.15,97.6266857951,507.2950992,140.1
127,507.8,2.3541444003,9994.98491004152,4.09457020396083,50.066448,126.0,2961.10068288,1.21000003814697,311.15,97.6266857951,507.2950992,140.1
128,507.949,2.4357910269,10208.8602812756,3.8640811527444905,50.09692800000001,126.41,2961.10068288,1.21000003814697,311.15,97.5450391685,507.4450608,143.18
129,508.007,2.4357910269,10208.8602812756,3.8640811527444905,50.09692800000001,126.41,2961.10068288,1.21000003814697,311.15,97.5450391685,507.4450608,143.18
130,508.077,2.4357910269,10208.8602812756,3.8640811527444905,50.09692800000001,126.41,2961.10068288,1.21000003814697,311.15,97.5450391685,507.4450608,143.18
131,508.102,2.4403269506,9891.70144578985,3.89119751171112,50.09388,126.45,2961.10068288,1.21000003814697,311.15,97.60854210030001,507.5950224,143.18
132,508.147,2.4403269506,9891.70144578985,3.89119751171112,50.09388,126.45,2961.10068288,1.21000003814697,311.15,97.60854210030001,507.5950224,143.18
133,508.217,2.4403269506,9891.70144578985,3.89119751171112,50.09388,126.45,2961.10068288,1.21000003814697,311.15,97.60854210030001,507.5950224,143.18
134,508.254,2.4630065691,10070.6893451205,3.4980103066950097,50.075592,126.45,2961.10068288,1.21000003814697,311.15,97.60854210030001,507.744984,143.18
135,508.288,2.4630065691,10070.6893451205,3.4980103066950097,50.075592,126.45,2961.10068288,1.21000003814697,311.15,97.60854210030001,507.744984,143.18
136,508.355,2.4630065691,10070.6893451205,3.4980103066950097,50.075592,126.45,2961.10068288,1.21000003814697,311.15,97.60854210030001,507.744984,143.18
137,508.406,2.4766143402000003,10116.1257956825,3.8640811527444905,50.10912,126.64,2961.10068288,1.21000003814697,311.15,97.5586469396,507.8946408,143.18
138,508.495,2.4766143402000003,10116.1257956825,3.8640811527444905,50.10912,126.64,2961.10068288,1.21000003814697,311.15,97.5586469396,507.8946408,143.18
139,508.559,2.9392785576,10056.8308829612,3.44377758876176,50.121312,126.23,2961.10068288,1.21000003814697,311.15,97.32277890719999,508.0446024,143.18
140,508.565,2.9392785576,10056.8308829612,3.44377758876176,50.121312,126.23,2961.10068288,1.21000003814697,311.15,97.32277890719999,508.0446024,143.18
141,508.635,2.9392785576,10056.8308829612,3.44377758876176,50.121312,126.23,2961.10068288,1.21000003814697,311.15,97.32277890719999,508.0446024,143.18
142,508.705,2.9392785576,10056.8308829612,3.44377758876176,50.121312,126.23,2961.10068288,1.21000003814697,311.15,97.32277890719999,508.0446024,143.18
143,508.711,2.6671231356,9925.27891380758,2.7116358966628,50.04816,127.0,2961.10068288,1.21000003814697,311.15,97.4679284656,508.1942592,132.4
144,508.772,2.6671231356,9925.27891380758,2.7116358966628,50.04816,127.0,2961.10068288,1.21000003814697,311.15,97.4679284656,508.1942592,132.4
145,508.842,2.6671231356,9925.27891380758,2.7116358966628,50.04816,127.0,2961.10068288,1.21000003814697,311.15,97.4679284656,508.1942592,132.4
146,508.864,2.7351619911,9905.766750667919,3.6064757425615297,50.118264,126.52,2961.10068288,1.21000003814697,311.15,97.3182429835,508.34422080000013,132.4
147,509.001,2.7351619911,9905.766750667919,3.6064757425615297,50.118264,126.52,2961.10068288,1.21000003814697,311.15,97.3182429835,508.34422080000013,132.4
148,509.016,2.676194983,10007.8781061797,3.7691738963612895,50.136552,126.18,2961.10068288,1.21000003814697,311.15,97.3636022205,508.49387760000013,132.4
149,509.05300000000005,2.676194983,10007.8781061797,3.7691738963612895,50.136552,126.18,2961.10068288,1.21000003814697,311.15,97.3636022205,508.49387760000013,132.4
150,509.1230000000001,2.676194983,10007.8781061797,3.7691738963612895,50.136552,126.18,2961.10068288,1.21000003814697,311.15,97.3636022205,508.49387760000013,132.4
151,509.168,2.8168086177,10121.227916079399,3.45733576824507,50.042064,126.27,2961.10068288,1.21000003814697,311.15,97.1504138066,508.6438392,130.86
152,509.19,2.8168086177,10121.227916079399,3.45733576824507,50.042064,126.27,2961.10068288,1.21000003814697,311.15,97.1504138066,508.6438392,130.86
153,509.26,2.8168086177,10121.227916079399,3.45733576824507,50.042064,126.27,2961.10068288,1.21000003814697,311.15,97.1504138066,508.6438392,130.86
154,509.321,2.6535153645,10139.0163898958,3.94543022964438,50.04816,126.86,2961.10068288,1.21000003814697,311.15,97.1322701118,508.793496,130.86
155,509.33,2.6535153645,10139.0163898958,3.94543022964438,50.04816,126.86,2961.10068288,1.21000003814697,311.15,97.1322701118,508.793496,130.86
156,509.4,2.6535153645,10139.0163898958,3.94543022964438,50.04816,126.86,2961.10068288,1.21000003814697,311.15,97.1322701118,508.793496,130.86
157,509.473,2.7260901437,10211.687131765799,3.63359210152815,50.09388,126.32,2961.10068288,1.21000003814697,311.15,97.159485654,508.9434576,144.72
158,509.54,2.7260901437,10211.687131765799,3.63359210152815,50.09388,126.32,2961.10068288,1.21000003814697,311.15,97.159485654,508.9434576,144.72
159,509.626,2.7714493807,10105.232079159301,3.47089394772839,50.10912,126.0,2961.10068288,1.21000003814697,311.15,97.09598272219999,509.09311439999993,144.72
160,509.677,2.7714493807,10105.232079159301,3.47089394772839,50.10912,126.0,2961.10068288,1.21000003814697,311.15,97.09598272219999,509.09311439999993,144.72
161,509.7480000000001,2.7714493807,10105.232079159301,3.47089394772839,50.10912,126.0,2961.10068288,1.21000003814697,311.15,97.09598272219999,509.09311439999993,144.72
162,509.778,2.8168086177,10192.450758917901,4.013221127060951,50.115216,126.0,2961.10068288,1.21000003814697,311.15,97.2093808147,509.243076,130.86
163,509.818,2.8168086177,10192.450758917901,4.013221127060951,50.115216,126.0,2961.10068288,1.21000003814697,311.15,97.2093808147,509.243076,130.86
164,509.888,2.8168086177,10192.450758917901,4.013221127060951,50.115216,126.0,2961.10068288,1.21000003814697,311.15,97.2093808147,509.243076,130.86
165,509.93,2.8485600836,10312.9711164024,4.2572683577606,50.12436,126.45,2961.10068288,1.21000003814697,311.15,97.20484489100001,509.3927328,130.86
166,510.001,2.8485600836,10312.9711164024,4.2572683577606,50.12436,126.45,2961.10068288,1.21000003814697,311.15,97.20484489100001,509.3927328,130.86
167,510.083,2.8984552443,10235.1293065626,4.05389566551089,50.084736,126.45,2961.10068288,1.21000003814697,311.15,97.1186623407,509.54238960000015,130.86
168,510.095,2.8984552443,10235.1293065626,4.05389566551089,50.084736,126.45,2961.10068288,1.21000003814697,311.15,97.1186623407,509.54238960000015,130.86
169,510.165,2.8984552443,10235.1293065626,4.05389566551089,50.084736,126.45,2961.10068288,1.21000003814697,311.15,97.1186623407,509.54238960000015,130.86
170,510.235,2.6262998223,10325.9332601136,4.3521756141438,50.035968,126.77,2961.10068288,1.21000003814697,311.15,97.250204128,509.6923512,146.26
171,510.305,2.6262998223,10325.9332601136,4.3521756141438,50.035968,126.77,2961.10068288,1.21000003814697,311.15,97.250204128,509.6923512,146.26
172,510.372,2.6262998223,10325.9332601136,4.3521756141438,50.035968,126.77,2961.10068288,1.21000003814697,311.15,97.250204128,509.6923512,146.26
173,510.388,2.7895930755,9943.412125488621,3.68782481946141,50.060352,126.5,2961.10068288,1.21000003814697,311.15,97.250204128,509.842008,146.26
174,510.54,2.7805212281,10151.151162731801,3.79629025532792,50.133504,127.0,2961.10068288,1.21000003814697,311.15,97.3953536864,509.9916648,138.56
175,510.583,2.7805212281,10151.151162731801,3.79629025532792,50.133504,127.0,2961.10068288,1.21000003814697,311.15,97.3953536864,509.9916648,138.56
176,510.653,2.7805212281,10151.151162731801,3.79629025532792,50.133504,127.0,2961.10068288,1.21000003814697,311.15,97.3953536864,509.9916648,138.56
177,510.692,2.5083658061,10068.0693373491,3.4844521272117,50.09692800000001,126.18,2961.10068288,1.21000003814697,311.15,97.3091711361,510.1413216,138.56
178,510.72,2.5083658061,10068.0693373491,3.4844521272117,50.09692800000001,126.18,2961.10068288,1.21000003814697,311.15,97.3091711361,510.1413216,138.56
179,510.79,2.5083658061,10068.0693373491,3.4844521272117,50.09692800000001,126.18,2961.10068288,1.21000003814697,311.15,97.3091711361,510.1413216,138.56
180,510.845,2.3496084766,10077.6530499866,3.972546588611,50.051208,126.0,2961.10068288,1.21000003814697,311.15,97.45432069450001,510.2912832,132.4
181,510.86,2.3496084766,10077.6530499866,3.972546588611,50.051208,126.0,2961.10068288,1.21000003814697,311.15,97.45432069450001,510.2912832,132.4
182,510.93,2.3496084766,10077.6530499866,3.972546588611,50.051208,126.0,2961.10068288,1.21000003814697,311.15,97.45432069450001,510.2912832,132.4
183,510.997,3.0481407264,9999.328607136209,4.23015199879397,50.075592,126.45,2961.10068288,1.21000003814697,311.15,97.30009928870001,510.44094,132.4
